id,contenidos
MI5215,"1. Centrales y Subestaciones (10 horas, 2 días) 
       1.1. Centrales Eléctricas 
       1.2. Tipos de Centrales Eléctricas 
       1.3. Generador Sincrónico: Modelo y Parámetros
       1.4. Transformador de Potencia: Modelo y Parámetros
       1.5. Subestaciones eléctricas 
       1.6. Cargas Estáticas y dinámicas 
2. Elementos Estáticos de la Red Eléctrica 
        2.1. Líneas aéreas 
       2.2. Líneas subterráneas 
       2.3. Resistencia, Inductancia, Capacitancia y Conductancia de la línea de transmisión. 
       2.4. Modelado de la línea de transmisión. 
3. Desempeño del sistema de potencia 
      3.1. Sistema p.u. 
      3.2. Modelo de la línea corta 
     3.3. Modelo de la línea media 
     3.4. Modelo de la línea larga 
4. Métodos de Flujos de Potencia 
     4.1. Planteamiento del problema de flujo de potencia 
     4.2. Métodos Numéricos para la solución de Flujos de Potencia 
          4.2.1. Newton Rapson 
          4.2.2. Desacoplado 
          4.2.3. Flujo de potencia DC 
5. Análisis de Fallas y estudio de cortocircuito 
     5.1. Planteamiento del problema de cortocircuito 
     5.2. Componentes Simétricos 
          5.2.1. Síntesis de vectores desequilibrados a partir de componentes simétricos 
          5.2.2. Operadores, Componentes simétricos de vectores asimétricos 
          5.2.3. Potencia en función de los componentes simétricos 
          5.2.4. Impedancias de Secuencia, Redes de secuencia 
     5.3. Fallas NO Simétricas 
          5.3.1. Análisis de fallas monofásicas, bifásicas y trifásicas 
          5.3.2. Interpretación de las redes de secuencia interconectadas 
          5.3.3. Análisis de fallas asimétricas utilizando la matriz de impedancias de barras
6. Operación Económica de los Sistemas de Potencia 
          6.2. Pérdidas de transmisión en función de la producción, Cálculo de los coeficientes de pérdidas, Distribución de la carga entre centrales 
          6.3. Factores de penalización 
          6.4. Mercado Eléctrico Regional 
7. Análisis de Condiciones de Inestabilidad de la Red. 
          7.1. Sobretensiones por descargas atmosféricas 
                    7.1.1. Origen de las descargas atmosféricas, Campo eléctrico 
                    7.1.2. Variaciones del campo eléctrico y formación de rayos 
                    7.1.3. Pararrayos y zonas de protección, Modelo electro-geométrico 
                    7.1.4. Parámetros eléctricos de las descargas, Energía descargada 
                    7.1.5. Blindaje 
          7.2. Sobretensiones por maniobra 
                    7.2.1. Sobretensiones temporales, Sobretensiones de frente lento 
                    7.2.2. Sobretensiones de frente rápido, Sobretensiones de frente muy rápido
                    7.2.3. Mecanismos de protección, Perturbaciones de baja frecuencia 
                    7.2.4. Perturbaciones de Alta Frecuencia, Problemas por Baja tensión 
          7.3. Estabilidad Transitoria 
                    7.3.1. El problema de estabilidad 
                    7.3.2. Estabilidad en régimen permanente 
                    7.3.3. Estabilidad en régimen transitorio 
                    7.3.4. Ecuación de oscilación 
                    7.3.5. Realizar ejercicio de estabilidad transitoria 
                    7.3.6. Principios de Regulación de tensión y frecuencia en un sistema Interconectado"
MI5411,"1. Introducción y Conceptos preliminares.
          1.1Descripción general de los PLC´s
          1.2Aspectos que tomar en cuenta a la hora de seleccionar los dispositivos adecuados.
          1.3 Mantenimiento de sistemas de control automatizado. 
          1.4 Instalación y montaje de controladores lógicos y dispositivos de entrada y salida
          1.5Solución de problemas utilizando el método de solución llamado Grafcet. 
          1.6 Prácticas de conexión de controladores con dispositivos de entradas y salidas. 
(12 horas) 

2. Sensores y Actuadores
          2.1Características físicas de los sensores.
          2.2Tipos de sensores y sus usos.
          2.3Tipos de conexión.
          2.4Selección del sensor adecuado según la aplicación.
          2.5Práctica utilizando diferentes tipos de sensores.
          2.6Características de diferentes tipos de actuadores.
          2.7Práctica utilizando actuadores eléctricos y neumáticos. 
(8 horas)

3. Adquisición de datos.
          3.1 Importancia del uso de softwares de adquisición de datos para el control del   proceso productivo y en la toma de decisiones.
          3.2 Características constructivas de los sistemas SCADA. 
          3.3 Configuración de sistemas SCADA.
          3.4 Pantallas HMI
          3.5Práctica utilizando software de adquisición de datos.
(8 horas)

4.Redes de Comunicación.
          4.1 Características de los diferentes tipos de redes industriales.
          4.2Práctica utilizando redes:
          4.4 RS 485
          4.5 RS 232
4.6	ASI Interface actuador sensor.
          4.7 Profibus
(12	horas)

6. Prácticas en equipos mecatrónicos. 
          6.1Reconocimiento de equipo a utilizar. 
          6.2Automatización de procesos en cada puesto de trabajo. 
          6.3Integración de los diferentes puestos de trabajo utilizando redes de comunicación. 

7. Tratamientos de señales analógicas. 
          7.1Conceptos básicos sobre tratamiento de señales analógicas. 
          7.2 Práctica utilizando módulos analógicos. 
(8 horas)"
MI6153,"1. Introducción. Conceptos generales de la Gestión Energética y modelos energéticos. 
2. Balance de energía: Desarrollar la metodología paso a paso de un balance de energía en distintas fuentes energéticas (vapor, aire comprimido, electricidad, LPG).
3. Estudio norma 50001. Estudiar la Norma 50001, 50002, 50003 y 50006 y su contribución en la gestión energética. 
4. Huella de carbono e hídrica. Estudiar las etapas de un estudio de huello de carbono (GEI) y huella hídrica, Plan Nacional de Energía. 
5. Indicadores financieros. Toma de decisiones a partir del análisis de la matriz financiera y ambiental según el modelo de energía propuesto (TIR, VAN, ROI, HI, HCO, Desecho, Legislación regulatoria) 
6. Energías renovables. Estudiar las fuentes de energía renovables no convencionales de mayor uso en Costa Rica. Descarbonización y movilidad eléctrica. 
7. Desarrollo de un sistema de gestión energética. Analizar modelos de la gestión de la energía que permitan el desarrollo de metodologías para la conservación, ahorro y optimización. 
8. Defensa de propuesta. Los estudiantes deberán defender ante un jurado con profesores internos y externos de acuerdo a la rúbrica empleada en los proyectos finales de graduación."
MI6252,"1. Conceptos básicos de neumática: (1 hora) 
       Presión de operación normal en la industria. Normas de seguridad. Fundamentos físicos de la neumática 
2. Generación y alimentación del aire comprimido: (1 hora)
       Preparación del aire. Compresores. Acumuladores, Secadores de aire. Distribución del aire. Unidad de mantenimiento 
3. Actuadores e indicadores: (2 horas) 
       Pistones de simple y doble efecto. Cilindros sin vástago. Estructura de los cilindros. Propiedades de los cilindros 
4. Válvulas de vías: (2 horas) 
       Tipos de válvulas, 2/2, 3/2 vías, 4/2, 5/2, etc. Construcción de válvulas. Ejemplos neumáticos sencillos y diseños de circuitos 
5. Válvula de proceso: (2 horas)
       Válvulas de cierre, de caudal y presión. Ejemplos neumáticos sencillos 
6. Métodos de diseño en circuitos neumáticos: (4 horas) 
       Principios de diseño. Aspectos generales sobre el diseño. Denominaciones de esquemas de mando. Formar de representar sistemas secuenciales. Diagrama funcional. Diagramas de control. Desarrollo de un sistema de mando. Uso del Grafcet. 
7. Métodos prácticos de diseño para circuitos neumáticos: (4 horas) 
        Sistemas para eliminar señales de bloqueo (3h). Método de cascada. Uso del modulador de pasos (secuenciador) 
8. Métodos Formales para diseño de circuitos neumáticos: (4 horas)
         Circuitos secuenciales. Método de Karnaugh-Vietch. Implementación del Grafcet en el diseño de circuitos neumáticos 
9. Sistemas Hidráulicos: (4 horas) 
         Principio de funcionamiento. Conceptos preliminares. Bases físicas de la hidráulica. Aplicaciones neumáticas vrs oleohidráulicas. Ahorro económico y energéticos de sistemas neumáticas vrs sistemas oleohidráulicas 
10. Componentes de un sistema hidráulico: (4 horas) 
         Fluidos sometidos a presión. Símbolos y representaciones gráficas. Tipos de bombas hidráulicas. Tipos de aceites oleohidráulicas. Unidad de potencia hidráulica (HPU) 
11. Diseño y representación de equipo hidráulico: (4 horas) 
       Esquemas, diagrama de funciones 
12. Estudio de los sistemas hidráulicos: (4 horas) 
       Estudio del funcionamiento y fallas en aplicaciones industriales en oleohidráulicas 
13. Prácticas en el panel circuitos neumáticos: (4 horas) 
       Conocer la operación de un circuito neumático de mayor complejidad, uso del secuenciador, cascada. 
14. Prácticas en el panel circuitos oleohidráulicas: (8 horas) 
         Observar, medir y analizar las presiones existentes en un circuito oleo hidráulico. Conocer los fenómenos presentes en los sistemas oleohidráulicas. Medir el funcionamiento de una bomba hidráulica. Presión vrs caudal. Desarrollar circuitos electro-oleohidráulicas usando componentes de control básico (relés, botonera, sensores finales de carrera). 
15. Prácticas en el panel usando un PLC: (4 horas) 
         Armar un circuito electroneumático empleando el uso de un PLC, y sensores inductivos."
MI6253,"1. Formulación de proyectos. (2 semanas)
        1.1 El estudio de proyectos.
                1.1.1 Definición y características de un proyecto.
                1.1.2 Generación de ideas de proyecto.
                1.1.3 Tipología de los proyectos (público-privado-investigación académica).
                1.1.4 Toma de decisiones asociadas a un proyecto.
                1.1.5 Antecedentes-Problema-Justificación-Objetivos Metodología.
        1.2 Oportunidades de negocio e investigación.
                1.2.1 El proceso de identificación de oportunidades de negocio e investigación.
                1.2.2 Análisis del contexto local y del contexto internacional.
                1.2.3 Modelo de negocio.
                1.2.4 Estrategias de implementación.
2. Presupuestos electromecánicos. (2 semanas)
        2.1 Construcción de presupuestos electromecánicos.
                2.1.1 Creación de herramientas para desarrollar presupuestos.
                2.1.2 Casos de estudio de presupuestos.
3. Evaluación de proyectos. (4 semanas)
        3.1 Alcances del estudio de proyectos.
                3.1.1 Perfil, prefactibilidad, factibilidad.
                3.1.2 Estudios de viabilidad de un proyecto.
        3.2 Técnicas de proyección del mercado.
                3.2.1 Métodos cualitativos y modelos causales para proyección de mercado.
        3.3 Evaluación financiera de proyectos.
                3.3.1 Estimación de costos asociados a un proyecto.
                3.3.2 Estimación de capital de trabajo.
                3.3.3 Construcción de flujos de caja.
                3.3.4 Estimación de horizontes de evaluación.
                3.3.5 Estimación de tasas de descuento para proyectos.
                3.3.6 Determinación de puntos de equilibrio.
                3.3.7 Criterios financieros de evaluación de proyectos.
4. Gestión de proyectos. (7 semanas)
        4.1 Fundamentos de la gestión de proyectos.
                4.1.1 Ciclo de vida de un proyecto.
                4.1.2 Integración de proyectos con el plan estratégico.
        4.2 Estimación de costos y tiempos del proyecto.
                4.2.1 Lineamientos por seguir en la estimación de costos, tiempos y recursos
                4.2.2 Estimación ascendente/descendente y métodos para cálculo de costos y tiempos del proyecto.
        4.3 Construcción de redes de proyectos.
                4.3.1 Desarrollo de la red para el proyecto.
                4.3.2 Construcción de una red de proyecto.
                4.3.3 Proceso de cálculo de la red de proyecto.
5. Nuevas tendencias en formulación y administración de proyectos. (1 semana)
        5.1 Agile Project Management.
        5.1.1 Metodologías tradicionales vs. Metodologías ágiles para administración de proyectos."
MI6254,"1. Introducción a los sistemas contra incendios 
Una revisión del cuerpo normativo general de las normas NFPA, su historia y aplicación como motivación para su implementación en los proyectos constructivos. (Semana 1)

       2. Normativa nacional de los sistemas contra incendio basados en agua
Reconocimiento de las leyes y reglamentos sobre la aplicación y uso de sistemas contra incendios en Costa Rica y el Mundo, así como las organizaciones nacionales que trabajan en estos campos.  (Semana 1)

      3. Sistemas de bombeo para sistemas contra incendio a base de agua
Aplicación de la norma NFPA 20: Norma para la Instalación de Bombas Estacionarias de Protección contra Incendios para el diseño de sistemas de bombeo. (Semanas 2)

      4. Tanques de almacenamiento de agua
Aplicación de la norma NFPA 22 Norma para tanques de agua para protección privada contra incendios para el diseño y construcción de tanques de almacenamiento de agua en protección contra incendios.  (1 Semana)

     5. Redes de tuberías de agua en servicio privado
Aplicación de la norma NFPA 24 para la instalación de redes privadas de bomberos y sus accesorios para el diseño y construcción de redes de tuberías de sistemas contra incendio. (2 Semanas)

      6. Sistemas de tuberías verticales y mangueras
Aplicación de la norma NFPA 14 Estándar para la instalación de sistemas de tubos verticales y mangueras (1 Semana)

      7. Hidrantes
Aplicación de la norma NFPA 291 Práctica recomendada para pruebas de flujo de fuego y marcado de hidrantes orientación sobre las pruebas de flujo de incendios y el marcado de hidrantes para determinar e indicar el suministro de agua de servicio de incendios disponible relativo de los hidrantes e identificar posibles deficiencias que podrían corregirse para garantizar flujos de incendio adecuados según sea necesario. (1 Semana)

      8. Sistemas de Rociadores
Uso y aplicación de la norma NFPA 13 Norma para la Instalación de Sistemas de Rociadores se aborda los enfoques de diseño del sistema de rociadores, la instalación del sistema y las opciones de componentes para evitar muertes por incendios y pérdidas de propiedad.  (3 semanas)

      9. Sistemas de Pulverización de Agua
Uso y aplicación de la norma NFPA 15 Norma para sistemas fijos de pulverización de agua para protección contra incendios Esta norma asiste en garantizar un control eficaz de incendios, extinción, prevención o protección contra exposición a través de requisitos para el diseño, instalación y pruebas de aceptación del sistema de sistemas fijos de pulverizado de agua para protección contra incendios. (1 Semana)

      10.	Sistemas de Espumas 
Uso de aplicación de la norma NFPA 11 Estándar para espuma de baja, media y alta expansión para el diseño, prueba e instalación de sistemas basados en espuma para sistemas fijos, semifijos o portátiles para riesgos interiores y exteriores. (1 Semana)

      11.	Inspección, pruebas y mantenimiento de sistemas contra incendios a base de agua. 
Aplicación de norma NFPA 25 Norma para la inspección, prueba y mantenimiento de sistemas de protección contra incendios a base de agua, la cual es la norma base para la inspección, prueba y mantenimiento de sistemas de protección contra incendios a base de agua. Ayuda a maximizar la integridad del sistema para evitar fallas y garantizar una respuesta rápida y eficaz en caso de emergencia por incendio. (2 Semanas)"
MI6255,"1. Introducción a los sistemas de control (2 horas)
       1.1. Conceptos básicos: Lazo abierto, Lazo cerrado, Realimentación, Estabilidad, 
       1.2. Objetivos: Análisis de sistemas y Diseño de controladores. 
       1.3. Ejemplos de sistemas de control
       1.4. Definición de dominios de frecuencia y tiempo.
2. Herramientas matemáticas. (8 horas)
       2.1. Variables y funciones complejas
       2.2. Transformada de Laplace
       2.3. Definición y usos
       2.4. Propiedades y teoremas
       2.5. Transformada inversa
3. Modelos matemáticos de sistemas lineales (8 horas)
       3.1. Sistemas mecánicos, eléctricos, hidráulicos, neumáticos y térmicos
       3.2. Función de transferencia, ecuación característica
       3.3. Representación y álgebra de diagrama de bloques
       3.4. Linealización de modelos matemáticos no-lineales
4. Análisis de sistemas en el dominio temporal (8 horas)
       4.1. Entradas del sistema 
       4.2. Sistemas de primer orden
       4.3. Sistemas de segundo orden
       4.4. Sistemas de orden superior 
       4.5. Tipo de sistemas
       4.6. Estabilidad
       4.7. Diseño de controladores en el dominio temporal
       4.8. Diseño de controladores mediante el lugar de raíces. 
       4.9. Compensación de adelanto. 
       4.10. Compensación de retraso. 
       4.11. Compensación de retraso-adelanto. 
5. Análisis de sistemas en el dominio de la frecuencia (12 horas)
       5.1. Representación de Funciones de Transferencia en el Dominio de la frecuencia 
       5.2. Diagrama de Bode
       5.3. Diagrama Polar
       5.4. Lugar de Black
       5.5. Criterio de Estabilidad de Nyquist.
       5.6. Estabilidad Relativa: márgenes de fase y de ganancia. 
       5.7. Especificaciones en frecuencia de los sistemas: ancho de banda, resonancia. 
       5.8. Sistemas de segundo orden. Relación respuesta temporal y en frecuencia. 
       5.9. Respuesta en frecuencia en Lazo Cerrado. Diagrama de Nichols. 
       5.10. Determinación Experimental de Funciones de Transferencia: método, casos especiales, consideraciones prácticas. 
6. El controlador PID (14 horas)
       6.1. Estructura del controlador: Elementos básicos, propiedades y diferentes representaciones. 
       6.2. Controlador Proporcional, definición, usos y propiedades.
       6.3. Controlador Integral, definición, usos y propiedades.
       6.4. Controlador Derivativo, definición, usos y propiedades.
       6.5. Controladores PI, PD, PID, definición, usos y propiedades.
       6.6. Implementación Digital. 
       6.7. Forma incremental. 
       6.8. Errores de cuantización. 
       6.9. Utilización del PID. 
       6.10. PIDs comerciales. 
       6.11. Métodos de sintonía experimentales y analíticos. 
7. Implementación real de los sistemas de control (8 horas)
       7.1. Control Analógico: circuitos electrónicos de control, filtrado analógico de ruido. 
       7.2. Control Digital: estructura, discretización del controlador, periodo de muestreo, aliasing, filtrado digital del ruido. 
       7.3. Etapas electrónicas de adecuación de la señal. 
       7.4. Sensores: características y tipos
        7.5. Actuadores: características y tipos"
MI6351,"1. RCM y PAS 55. Breve repaso. 2 horas
2. Pasos para implementar un programa de mantenimiento predictivo. 2 horas.
3. Ventajas y desventajas del mantenimiento predictivo. 2 horas
4. Factores claves de éxito, casos reales 1 hora
5. Predictivo Outsourcing (Consideraciones y expectativas). 2 horas
6. Consideraciones para comprar un equipo analizador de vibraciones. 2 horas
7. Sensores para medir vibración. 2 horas
8. Concepto de resonancia, velocidad crítica y frecuencia natural. 2 horas
9. Conceptos básicos de rodamientos y su relación con predictivo. 2 horas
10. Lubricación, conceptos básicos. 1 hora
11. Buenas prácticas de muestreo de aceite 2 horas
12. Conceptos básicos sobre vibración, características, unidades y variables de medición, fuentes y usos. 6 horas
13. Gráficos de tendencia, determinación de alarmas con base en la norma ISO 10816. Forma de onda y espectros, diferencia, FFT, parámetros de configuración. 3 horas.
14. Patrones de vibración: Desbalance, Desalineamiento, Engranajes, Motores eléctricos y otros. 6 horas
15. Técnicas de correctivo asociadas a predictivo: Conceptos de alineamiento de ejes y balanceo dinámico. 4 horas
16. Guía para análisis de aceites usados: Fuentes probables de contaminación, valores condenatorios, conteo de partículas. 3 horas
 17. Introducción a las pruebas eléctricas: Pruebas estáticas: medición de aislamiento, índice de polarización. Pruebas dinámicas: análisis de ondas, factor de servicio 2 horas
18. Conceptos generales de la termografía y sus aplicaciones. 2 horas
19. Fundamentos de transmisión del calor.1 hora
20. Modos de transferencia de calor, definición y características. 1 hora
21. Teoría de radiación térmica, definición y características. 2 horas
22. Componentes de la radiación térmica. 2 horas 
23. Operación y uso de las cámaras de termografía. 1 hora
24. Uso de software y análisis de termogramas en elaboración de informes 1 hora
25. Aplicaciones eléctricas de la termografía. 2 horas. 
26. Termografía aplicada a procesos industriales. 1 hora.
27. Otras aplicaciones de la termografía. 2 horas
28. Recomendaciones técnicas de inspección. 1horas
29. Teoría del sonido, conceptos y características. 2 horas
30. Conocimiento y uso de equipo de detección ultrasónico propagado en aire. 1 hora
31. Ultrasonido en sistemas eléctricos y mecánicos. 2 horas"
MI8304,"Tema No. 1 - Generalidades sobre máquinas y equipos 
       1.1. Generalidades 
       1.2. Clasificación. 
       1.3. Características. 
Tema No. 2 - Principios básicos de electricidad y motores 
       2.1. Principios básicos de electricidad. 
       2.2. Principios básicos del funcionamiento de motores. 
       2.3. Tipos de motores y sus principales características. 
Tema No. 3 - Mecanismos 
       3.1. Transmisiones 
       3.2. Mecanismos biela-manivela 
       3.3. Levas 
       3.4. Mecanismos especiales 
       3.5. Mecanismos de accionamiento 
       3.6. Esquemas cinemáticos 
       3.7 Reductores y multiplicadores 
Tema No. 4 - Aparatos de elevación y transporte 
       4.1. Gatos 
       4.2. Grúas 
       4.3. Transportadores de cadena 
       4.4. Transportadores de rodillos 
       4.5. Transportadores de banda 
       4.6. Teleféricos 
       4.7. Otros mecanismos utilizados para el transporte como poleas, tornos y cabrestantes, 
       4.8. Rutinas de mantenimiento 
Tema No. 5 - Calderas 
       5.1 Generalidades 
       5.2 Tipos de calderas 
       5.3 Funcionamiento 
       5.4 Equipos auxiliares 
       5.5 Rutinas de mantenimiento 
       5.6 Seguridad en el mantenimiento de calderas 
Tema No. 6 - Compresores 
       6.1. Generalidades 
       6.2. Tipos de compresores 
       6.3. Funcionamiento 
       6.4. Equipos auxiliares 
       6.5. Rutinas de mantenimiento 
Tema No. 7 - Bombas 
       7.1 Tipos de bombas 
       7.2 Funcionamiento 
       7.3 Curvas de rendimiento 
       7.4 Equipos auxiliares (válvulas) 
       7.5 Rutinas de mantenimiento 
Tema No. 8 - Nuevas tecnologías 
       8.1 Nuevos sistemas de funcionamiento de maquinaria (Electromecánicos y mecatrónicos) 
       8.2 Mecanismos de seguridad"
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
